anime_id,name,genre,type,episodes,rating,members,cluster
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"['Comedy', 'Drama', 'Romance', 'School']",TV,13,8.31,222994,3
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"['Comedy', 'Romance', 'School']",OVA,1,8.31,35120,3
962,Aria The Natural,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']",TV,26,8.3,39596,3
1519,Black Lagoon: The Second Barrage,"['Action', 'Seinen']",TV,12,8.3,203233,3
2167,Clannad,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']",TV,23,8.3,566690,3
16706,Kami nomi zo Shiru Sekai: Megami-hen,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",TV,12,8.3,142612,8
5681,Summer Wars,"['Comedy', 'Sci-Fi']",Movie,1,8.3,223359,3
3901,Baccano! Specials,"['Action', 'Comedy', 'Historical', 'Mystery', 'Seinen', 'Supernatural']",Special,3,8.29,100412,3
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"['Action', 'Mystery', 'Police', 'Shounen']",Movie,1,8.29,20602,4
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"['Game', 'Psychological', 'Seinen', 'Thriller']",TV,26,8.29,55566,4
22507,Initial D Final Stage,"['Cars', 'Seinen', 'Sports']",TV,4,8.29,19702,6
3701,Kaiba,"['Adventure', 'Mystery', 'Romance', 'Sci-Fi']",TV,12,8.29,56927,3
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']",Special,1,8.29,17247,1
33255,Saiki Kusuo no Ψ-nan (TV),"['Comedy', 'School', 'Shounen', 'Supernatural']",TV,120,8.29,47092,3
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",Movie,1,8.28,60637,3
265,Hajime no Ippo: Mashiba vs. Kimura,"['Comedy', 'Shounen', 'Sports']",OVA,1,8.28,40623,3
25681,Kamisama Hajimemashita◎,"['Comedy', 'Demons', 'Fantasy', 'Romance', 'Shoujo', 'Supernatural']",TV,12,8.28,91796,1
4722,Skip Beat!,"['Comedy', 'Drama', 'Romance', 'Shoujo']",TV,25,8.28,134818,3
24277,Yowamushi Pedal: Grande Road,"['Comedy', 'Drama', 'Shounen', 'Sports']",TV,24,8.28,50778,3
239,Gankutsuou,"['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller']",TV,24,8.27,103828,4
512,Majo no Takkyuubin,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance']",Movie,1,8.27,152331,3
4477,Nodame Cantabile: Paris-hen,"['Comedy', 'Josei', 'Music', 'Romance', 'Slice of Life']",TV,11,8.27,70822,5
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']",Special,1,8.27,24707,1
31174,Osomatsu-san,"['Comedy', 'Parody']",TV,25,8.27,60988,3
23327,Space☆Dandy 2nd Season,"['Comedy', 'Sci-Fi', 'Space']",TV,13,8.27,60918,7
5365,Tsumiki no Ie,['Drama'],Movie,1,8.27,45189,3
3702,Detroit Metal City,"['Comedy', 'Music']",OVA,12,8.26,104893,0
3167,Eve no Jikan,"['Sci-Fi', 'Slice of Life']",ONA,6,8.26,99074,3
7465,Eve no Jikan (Movie),"['Sci-Fi', 'Slice of Life']",Movie,1,8.26,66376,3
7054,Kaichou wa Maid-sama!,"['Comedy', 'Romance', 'School', 'Shoujo']",TV,26,8.26,391628,3
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"['Adventure', 'Sci-Fi', 'Shounen']",OVA,13,8.26,23701,3
23283,Zankyou no Terror,"['Psychological', 'Thriller']",TV,11,8.26,342893,4
2025,Darker than Black: Kuro no Keiyakusha,"['Action', 'Mystery', 'Sci-Fi', 'Super Power']",TV,25,8.25,440334,3
235,Detective Conan,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",TV,Unknown,8.25,114702,4
1364,Detective Conan Movie 05: Countdown to Heaven,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",Movie,1,8.25,25432,4
18689,Diamond no Ace,"['Comedy', 'School', 'Shounen', 'Sports']",TV,75,8.25,81384,3
22043,Fairy Tail (2014),"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",TV,102,8.25,255076,3
31988,Hibike! Euphonium 2,"['Drama', 'Music', 'School']",TV,13,8.25,47716,0
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"['Action', 'Adventure', 'Drama', 'Shounen', 'Supernatural']",TV,24,8.25,120089,3
1453,Maison Ikkoku,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",TV,96,8.25,22079,3
23623,Non Non Biyori Repeat,"['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,12,8.26,64230,3
1559,Shijou Saikyou no Deshi Kenichi,"['Action', 'Comedy', 'Martial Arts', 'School', 'Shounen']",TV,50,8.25,129112,1
1382,Yuusha-Ou GaoGaiGar Final,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,8,8.25,5001,7
23289,Gekkan Shoujo Nozaki-kun,"['Comedy', 'Romance', 'School']",TV,12,8.24,292622,3
18,Initial D Fourth Stage,"['Action', 'Cars', 'Drama', 'Seinen', 'Sports']",TV,24,8.24,41584,6
4814,Junjou Romantica 2,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",TV,12,8.24,87617,9
16662,Kaze Tachinu,"['Drama', 'Historical', 'Romance']",Movie,1,8.24,75359,3
12031,Kingdom,"['Action', 'Historical', 'Military', 'Seinen']",TV,38,8.24,54211,7
8129,Kuragehime,"['Comedy', 'Josei', 'Slice of Life']",TV,11,8.24,108053,5
14513,Magi: The Labyrinth of Magic,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",TV,25,8.24,317513,3
2581,Mobile Suit Gundam 00,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",TV,25,8.24,120351,7
30015,ReLIFE,"['Romance', 'School', 'Slice of Life']",TV,13,8.24,202249,3
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']",OVA,13,8.24,40355,1
1827,Seirei no Moribito,"['Action', 'Adventure', 'Fantasy', 'Historical']",TV,26,8.24,106888,3
25013,Akatsuki no Yona,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']",TV,24,8.23,216674,3
1367,Detective Conan Movie 08: Magician of the Silver Sky,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",Movie,1,8.23,23130,4
27833,Durarara!!x2 Ketsu,"['Action', 'Mystery', 'Supernatural']",TV,12,8.23,115295,3
26213,Free!: Eternal Summer Special,"['Comedy', 'School', 'Slice of Life']",Special,1,8.23,36091,3
1974,Glass no Kamen (2005),"['Drama', 'Shoujo']",TV,51,8.23,17038,3
8425,Gosick,"['Drama', 'Historical', 'Mystery', 'Romance']",TV,24,8.23,232113,3
12069,Hajime no Ippo: Boxer no Kobushi,"['Comedy', 'Drama', 'Shounen', 'Sports']",Special,1,8.23,20157,3
185,Initial D First Stage,"['Action', 'Cars', 'Drama', 'Seinen', 'Sports']",TV,26,8.23,68128,6
18679,Kill la Kill,"['Action', 'Comedy', 'School', 'Super Power']",TV,24,8.23,508118,1
2034,Lovely★Complex,"['Comedy', 'Romance', 'Shoujo']",TV,24,8.23,235003,3
437,Perfect Blue,"['Dementia', 'Drama', 'Horror', 'Psychological']",Movie,1,8.23,117565,4
721,Princess Tutu,"['Comedy', 'Fantasy', 'Magic', 'Romance']",TV,38,8.23,73218,3
12477,Sakasama no Patema,"['Sci-Fi', 'Seinen']",Movie,1,8.23,89749,3
4938,Tsubasa: Shunraiki,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Magic', 'Mystery', 'Romance', 'Shounen', 'Supernatural']",OVA,2,8.23,40420,3
2402,Ashita no Joe,"['Drama', 'Sports']",TV,79,8.22,15442,3
6702,Fairy Tail,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",TV,175,8.22,584590,3
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"['Mecha', 'Military', 'Mystery', 'Police', 'Sci-Fi', 'Seinen']",Special,1,8.22,55247,4
31741,Magi: Sinbad no Bouken (TV),"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",TV,13,8.22,73480,3
440,Shoujo Kakumei Utena,"['Drama', 'Fantasy', 'Psychological', 'Shoujo']",TV,39,8.22,77464,4
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"['Action', 'Comedy', 'Mecha']",Movie,1,8.22,72933,7
1506,Detective Conan Movie 10: Requiem of the Detectives,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",Movie,1,8.21,21789,4
2759,Evangelion: 1.0 You Are (Not) Alone,"['Action', 'Mecha', 'Sci-Fi']",Movie,1,8.21,194561,7
72,Full Metal Panic? Fumoffu,"['Action', 'Comedy', 'School']",TV,12,8.21,171086,3
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']",Movie,1,8.21,11808,7
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"['Action', 'Drama', 'Mystery', 'Supernatural', 'Thriller']",Movie,1,8.21,108720,4
3927,Mobile Suit Gundam 00 Second Season,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",TV,25,8.21,86972,7
11597,Nisemonogatari,"['Comedy', 'Mystery', 'Supernatural']",TV,11,8.21,260062,3
28025,Tsukimonogatari,"['Comedy', 'Mystery', 'Supernatural']",TV,4,8.21,111009,3
24833,Ansatsu Kyoushitsu (TV),"['Action', 'Comedy', 'School', 'Shounen']",TV,22,8.2,312654,3
29893,Aria The Avvenire,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']",Special,3,8.2,9500,3
27663,Baby Steps 2nd Season,"['Romance', 'School', 'Shounen', 'Sports']",TV,25,8.2,36251,3
1482,D.Gray-man,"['Action', 'Adventure', 'Comedy', 'Shounen']",TV,103,8.2,334399,3
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","['Action', 'Military', 'Sci-Fi', 'Space']",OVA,24,8.2,8621,7
25313,Gintama: Jump Festa 2014 Special,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",Special,1,8.2,13764,1
1430,Lupin III: Cagliostro no Shiro,"['Adventure', 'Comedy', 'Shounen']",Movie,1,8.2,32732,3
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Space']",TV,25,8.2,21210,7
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"['Comedy', 'Sports']",TV,13,8.2,22190,3
1914,Saiunkoku Monogatari 2nd Season,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical', 'Romance']",TV,39,8.2,23160,3
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",Movie,1,8.2,23045,9
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"['Drama', 'Slice of Life', 'Supernatural']",Movie,1,8.19,95241,3
2164,Dennou Coil,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi']",TV,26,8.19,76860,3
237,Eureka Seven,"['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']",TV,50,8.19,239570,7
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"['Action', 'Mecha', 'Mystery', 'Police', 'Psychological', 'Sci-Fi', 'Seinen']",Special,1,8.19,21435,4
10643,Gintama: Dai Hanseikai,"['Action', 'Comedy', 'Parody', 'Samurai']",Special,1,8.19,14728,1
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"['Comedy', 'School', 'Slice of Life']",OVA,2,8.19,5959,3
135,Hikaru no Go,"['Comedy', 'Game', 'Shounen', 'Supernatural']",TV,75,8.19,69000,3
6045,Kimi ni Todoke,"['Romance', 'School', 'Shoujo', 'Slice of Life']",TV,25,8.19,309339,3
16001,Kokoro Connect: Michi Random,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']",Special,4,8.19,106989,3
6211,Tokyo Magnitude 8.0,['Drama'],TV,11,8.19,121349,3
232,Cardcaptor Sakura,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",TV,70,8.18,181249,3
4789,ef: A Tale of Melodies.,"['Drama', 'Mystery', 'Romance', 'Supernatural']",TV,12,8.18,103657,3
16918,Gin no Saji,"['Comedy', 'School', 'Shounen', 'Slice of Life']",TV,11,8.18,116261,3
16,Hachimitsu to Clover,"['Comedy', 'Drama', 'Josei', 'Romance']",TV,24,8.18,130646,5
1486,Kodomo no Omocha (TV),"['Comedy', 'Drama', 'Romance', 'Shoujo']",TV,102,8.18,27893,3
24997,Love Live! The School Idol Movie,"['Music', 'School', 'Slice of Life']",Movie,1,8.18,38118,0
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"['Fantasy', 'Magic']",OVA,3,8.18,43372,3
8063,Sekaiichi Hatsukoi OVA,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",OVA,2,8.18,35225,9
25879,Working!!!,"['Comedy', 'Romance', 'Slice of Life']",TV,13,8.18,80763,3
889,Black Lagoon,"['Action', 'Seinen']",TV,12,8.17,332562,3
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"['Action', 'Mystery', 'Police', 'Shounen']",Movie,1,8.17,12151,4
2952,Final Fantasy VII: Advent Children Complete,"['Action', 'Fantasy', 'Super Power']",OVA,1,8.17,77111,1
934,Higurashi no Naku Koro ni,"['Horror', 'Mystery', 'Psychological', 'Supernatural', 'Thriller']",TV,26,8.17,359494,4
12189,Hyouka,"['Mystery', 'School', 'Slice of Life']",TV,22,8.17,372246,3
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"['Adventure', 'Drama', 'Music', 'Sci-Fi']",Music,1,8.17,31464,0
1530,Kanon (2006),"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",TV,24,8.17,163171,3
9656,Kimi ni Todoke 2nd Season,"['Romance', 'School', 'Shoujo', 'Slice of Life']",TV,12,8.17,171866,3
20507,Noragami,"['Action', 'Adventure', 'Shounen', 'Supernatural']",TV,12,8.17,515378,3
31149,Persona 3 the Movie 4: Winter of Rebirth,"['Action', 'Fantasy', 'Seinen', 'Supernatural']",Movie,1,8.17,13359,3
4918,xxxHOLiC Shunmuki,"['Comedy', 'Drama', 'Mystery', 'Psychological', 'Supernatural']",OVA,2,8.17,40401,4
14075,Zetsuen no Tempest,"['Action', 'Drama', 'Fantasy', 'Magic', 'Mystery', 'Psychological', 'Shounen']",TV,24,8.17,259900,4
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"['Comedy', 'Shounen', 'Slice of Life']",Special,1,8.16,11961,3
781,Detective Conan Movie 03: The Last Wizard of the Century,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",Movie,1,8.16,26799,4
1363,Detective Conan Movie 04: Captured in Her Eyes,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",Movie,1,8.16,25461,4
223,Dragon Ball,"['Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",TV,153,8.16,316102,1
2004,Hanada Shounen-shi,"['Comedy', 'Drama', 'Slice of Life', 'Supernatural']",TV,25,8.16,6321,3
25649,Junjou Romantica 3,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",TV,12,8.16,39866,9
153,Juuni Kokuki,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Supernatural']",TV,45,8.16,66646,3
5029,Major Movie: Yuujou no Winning Shot,"['Action', 'Shounen', 'Sports']",Movie,1,8.16,9943,3
302,Mirai Shounen Conan,"['Adventure', 'Drama', 'Sci-Fi']",TV,26,8.16,15557,3
8740,One Piece Film: Strong World Episode 0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",OVA,1,8.16,33862,1
5682,Phantom: Requiem for the Phantom,"['Action', 'Drama', 'Seinen', 'Thriller']",TV,26,8.16,159105,4
21647,Tamako Love Story,"['Comedy', 'Romance', 'Slice of Life']",Movie,1,8.16,72708,3
16049,Toaru Kagaku no Railgun S,"['Action', 'Sci-Fi', 'Super Power']",TV,24,8.16,137105,1
1065,Touch,"['Drama', 'Romance', 'School', 'Shounen', 'Slice of Life', 'Sports']",TV,101,8.16,12833,3
18179,Yowamushi Pedal,"['Comedy', 'Drama', 'Shounen', 'Sports']",TV,38,8.16,91138,3
47,Akira,"['Action', 'Adventure', 'Horror', 'Military', 'Sci-Fi', 'Supernatural']",Movie,1,8.15,215897,3
4901,Black Lagoon: Roberta&#039;s Blood Trail,"['Action', 'Seinen']",OVA,5,8.15,108099,3
23199,Durarara!!x2 Shou,"['Action', 'Mystery', 'Supernatural']",TV,12,8.15,189407,3
32122,Gintama: Jump Festa 2015 Special,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",Special,1,8.15,7923,1
30415,High☆Speed!: Free! Starting Days,"['School', 'Slice of Life', 'Sports']",Movie,1,8.15,24310,3
851,Kyou kara Ore wa!!,"['Comedy', 'Shounen']",OVA,10,8.15,7954,3
10049,Nurarihyon no Mago: Sennen Makyou,"['Action', 'Demons', 'Shounen', 'Supernatural']",TV,24,8.15,75612,1
1943,Paprika,"['Fantasy', 'Horror', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']",Movie,1,8.15,163308,4
4053,Prince of Tennis: The National Tournament Finals,"['Comedy', 'School', 'Shounen', 'Sports']",OVA,7,8.15,21020,3
846,School Rumble Ni Gakki,"['Comedy', 'Romance', 'School', 'Shounen']",TV,26,8.15,93095,3
9926,Sekaiichi Hatsukoi,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",TV,12,8.15,94820,9
31173,Akagami no Shirayuki-hime 2nd Season,"['Drama', 'Fantasy', 'Romance', 'Shoujo']",TV,12,8.14,80862,3
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","['Drama', 'Romance', 'School', 'Slice of Life']",Special,1,8.14,160423,3
589,Ginga Nagareboshi Gin,"['Action', 'Adventure', 'Drama', 'Shounen']",TV,21,8.14,10575,3
15059,Initial D Fifth Stage,"['Action', 'Cars', 'Drama', 'Seinen', 'Sports']",TV,14,8.14,26711,6
7791,K-On!!,"['Comedy', 'Music', 'School', 'Slice of Life']",TV,26,8.14,246276,0
17265,Log Horizon,"['Action', 'Adventure', 'Fantasy', 'Game', 'Magic', 'Shounen']",TV,25,8.14,387100,3
20815,Sekaiichi Hatsukoi: Valentine-hen,"['Comedy', 'Romance', 'Shounen Ai']",Movie,1,8.14,13454,9
535,Slayers Next,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic']",TV,26,8.14,39832,1
2563,Aria The OVA: Arietta,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']",OVA,1,8.13,20629,3
9963,Detective Conan Movie 15: Quarter of Silence,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",Movie,1,8.13,17165,4
32551,Digimon Adventure tri. 3: Kokuhaku,"['Action', 'Adventure', 'Comedy', 'Drama']",Movie,1,8.13,20989,3
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"['Action', 'Comedy', 'Historical', 'Mecha', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",Special,1,8.13,29331,1
2762,Igano Kabamaru,"['Adventure', 'Comedy', 'Romance', 'Shounen']",TV,24,8.13,5063,3
14713,Kamisama Hajimemashita,"['Comedy', 'Demons', 'Fantasy', 'Romance', 'Shoujo', 'Supernatural']",TV,13,8.13,189641,1
14807,Kara no Kyoukai: Mirai Fukuin,"['Drama', 'Mystery', 'Seinen', 'Supernatural']",Movie,1,8.13,41168,3
81,Mobile Suit Gundam: The 08th MS Team,"['Adventure', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi']",OVA,12,8.13,34177,7
9204,Omae Umasou da na,"['Action', 'Adventure', 'Fantasy', 'Kids']",Movie,1,8.13,6645,3
31098,Ushio to Tora (TV) 2nd Season,"['Comedy', 'Demons', 'Shounen', 'Supernatural']",TV,13,8.13,43916,1
1023,Wolf&#039;s Rain OVA,"['Adventure', 'Drama', 'Psychological', 'Sci-Fi', 'Supernatural']",OVA,4,8.13,37679,4
33253,Ajin 2nd Season,"['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']",TV,13,8.12,51382,3
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"['Action', 'Sci-Fi', 'Seinen']",Movie,1,8.12,12353,3
1471,City Hunter 2,"['Action', 'Comedy', 'Mystery', 'Shounen']",TV,63,8.12,8199,3
27831,Durarara!!x2 Ten,"['Action', 'Mystery', 'Supernatural']",TV,12,8.12,132506,3
2924,ef: A Tale of Memories.,"['Drama', 'Mystery', 'Romance']",TV,12,8.12,151106,3
4672,Ghost in the Shell 2.0,"['Action', 'Mecha', 'Police', 'Psychological', 'Sci-Fi', 'Seinen']",Movie,1,8.12,51789,4
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"['Action', 'Mecha', 'Sci-Fi']",Special,1,8.12,16614,7
3907,Ginga Sengoku Gunyuuden Rai,"['Adventure', 'Romance', 'Sci-Fi', 'Shounen', 'Space']",TV,52,8.12,5308,7
186,Initial D Second Stage,"['Action', 'Cars', 'Drama', 'Seinen', 'Sports']",TV,13,8.12,45825,6
10080,Kami nomi zo Shiru Sekai II,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",TV,12,8.12,194300,8
30885,Noragami Aragoto OVA,"['Action', 'Adventure', 'Shounen']",OVA,2,8.12,58075,3
21469,Stand By Me Doraemon,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']",Movie,1,8.12,5712,3
9941,Tiger &amp; Bunny,"['Action', 'Comedy', 'Mystery', 'Super Power']",TV,25,8.12,104075,3
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"['Comedy', 'Drama', 'Romance', 'School']",TV,13,8.12,353876,3
6421,Fullmetal Alchemist: Brotherhood Specials,"['Adventure', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']",Special,4,8.11,67962,7
21855,Hanamonogatari,"['Comedy', 'Mystery', 'Supernatural']",TV,5,8.11,124886,3
11739,Kimi to Boku. 2,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']",TV,13,8.11,44564,3
2159,Ookiku Furikabutte,"['Comedy', 'Sports']",TV,25,8.11,49599,3
28297,Ore Monogatari!!,"['Comedy', 'Romance', 'Shoujo']",TV,24,8.11,200833,3
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"['Comedy', 'Drama', 'Slice of Life']",Movie,1,8.1,3187,3
2154,Tekkon Kinkreet,"['Action', 'Adventure', 'Psychological', 'Supernatural']",Movie,1,8.11,46018,4
6505,There She Is!!,"['Comedy', 'Romance']",ONA,5,8.11,13935,3
861,xxxHOLiC,"['Comedy', 'Drama', 'Mystery', 'Psychological', 'Supernatural']",TV,24,8.11,150872,4
1689,Byousoku 5 Centimeter,"['Drama', 'Romance', 'Slice of Life']",Movie,3,8.1,324035,3
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"['Action', 'Horror', 'Mystery', 'Psychological']",Special,1,8.1,29969,4
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"['Drama', 'Military', 'Sci-Fi', 'Space']",OVA,28,8.1,7712,7
9996,Hyouge Mono,"['Historical', 'Samurai', 'Seinen']",TV,39,8.1,10649,1
7711,Karigurashi no Arrietty,['Fantasy'],Movie,1,8.1,97910,3
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"['Action', 'Comedy', 'Drama', 'Magic', 'Super Power']",TV,13,8.1,41685,1
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"['Drama', 'Historical', 'Romance', 'Samurai', 'Shounen']",OVA,2,8.1,49454,1
32093,Tanaka-kun wa Itsumo Kedaruge,"['Comedy', 'School', 'Slice of Life']",TV,12,8.1,101335,3
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Seinen', 'Supernatural']",Movie,1,8.09,66721,1
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"['Action', 'Mystery', 'Sci-Fi', 'Super Power']",Special,4,8.09,136135,3
32613,Elsword: El Lady,"['Action', 'Fantasy']",ONA,12,8.11,3846,3
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"['Action', 'Historical', 'Military', 'Sci-Fi', 'Space']",Movie,1,8.09,15069,7
645,Hikaru no Go: Journey to the North Star Cup,"['Game', 'Shounen']",Special,1,8.09,13901,3
11135,Hybrid Child,"['Drama', 'Historical', 'Romance', 'Sci-Fi', 'Shounen Ai']",OVA,4,8.09,26036,9
5781,Isekai no Seikishi Monogatari,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mecha', 'School']",OVA,13,8.09,72021,8
13767,Junjou Romantica OVA,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",OVA,2,8.09,23192,9
5678,Kobato.,"['Comedy', 'Drama', 'Fantasy']",TV,24,8.09,88986,3
6774,Kuuchuu Buranko,"['Comedy', 'Drama', 'Psychological', 'Seinen']",TV,11,8.09,41521,4
1089,Macross: Do You Remember Love?,"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space']",Movie,1,8.09,19240,7
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']",Special,1,8.09,30516,3
995,Prince of Tennis: The National Tournament,"['Action', 'Comedy', 'Shounen', 'Sports']",OVA,13,8.09,25170,3
2752,Prince of Tennis: The National Tournament Semifinals,"['Action', 'Comedy', 'Sports']",OVA,6,8.09,21186,3
15,Eyeshield 21,"['Action', 'Comedy', 'Shounen', 'Sports']",TV,145,8.08,83648,3
122,Full Moon wo Sagashite,"['Comedy', 'Drama', 'Music', 'Romance', 'Shoujo', 'Supernatural']",TV,52,8.08,59374,3
